code,name,city,country,timezone,lat,lng,terminal,gate
IXD,Allahabad,Allahabad,India,Asia/Kolkata,25.440064,81.733872,,
IXC,Chandigarh,Chandigarh,India,Asia/Kolkata,30.673469,76.788542,,
IXE,Mangalore,Mangalore,India,Asia/Kolkata,12.961267,74.890069,,
IXJ,Jammu,Jammu,India,Asia/Kolkata,32.689142,74.837389,,
ZYZ,,,,Europe/Brussels,0,0,,
AHB,Abha,Abha,Saudi Arabia,Asia/Riyadh,18.240367,42.656625,,
IXI,Lilabari,Lilabari,India,Asia/Kolkata,27.295494,94.09765,,
IXL,Leh,Leh,India,Asia/Kolkata,34.135872,77.546514,,
AHE,Ahe Airport,Ahe,French Polynesia,Pacific/Tahiti,-14.4281,-146.257,,
RIV,March Arb,Riverside,United States,America/Los_Angeles,33.880711,-117.259453,,
IXM,Madurai,Madurai,India,Asia/Kolkata,9.834508,78.093378,,
RIX,Riga Intl,Riga,Latvia,Europe/Riga,56.923611,23.971111,,
IXP,Pathankot,Pathankot,India,Asia/Kolkata,32.233778,75.634628,,
RIW,Riverton Regional,Riverton WY,United States,America/Denver,43.064167,-108.459722,,
IXR,Birsa Munda,Ranchi,India,Asia/Kolkata,23.31425,85.321675,,
RIY,Riyan,Mukalla,Yemen,Asia/Aden,14.662639,49.375028,,
IXS,Silchar,Silchar,India,Asia/Kolkata,24.912928,92.978742,,
IXU,Aurangabad,Aurangabad,India,Asia/Kolkata,19.862728,75.398114,,
AHO,Alghero,Alghero,Italy,Europe/Rome,40.632133,8.290772,,
RJA,Rajahmundry,Rajahmundry,India,Asia/Kolkata,17.110361,81.818208,,
IXZ,Port Blair,Port Blair,India,Asia/Kolkata,11.641161,92.729744,,
AHS,Ahuas Airport,Ahuas,Honduras,America/Tegucigalpa,15.4722,-84.3522,,
RJK,Rijeka,Rijeka,Croatia,Europe/Belgrade,45.216889,14.570267,,
RJN,Rafsanjan Airport,Rafsanjan,Iran,Asia/Tehran,30.297714,56.051139,,
AIA,Alliance Municipal Airport,Alliance,United States,America/Denver,42.053333,-102.803889,,
AIN,Wainwright Airport,Wainwright,United States,America/Nome,70.638056,-159.994722,,
RKD,Knox County Regional Airport,Rockland,United States,America/New_York,44.0601111,-69.0992303,,
AIT,Aitutaki,Aitutaki,Cook Islands,Pacific/Rarotonga,-18.830922,-159.764233,,
AIU,Atiu Island Airport,Atiu Island,Cook Islands,Pacific/Rarotonga,-19.9678,-158.119,,
AJA,Campo Dell Oro,Ajaccio,France,Europe/Paris,41.923637,8.802917,,
RKT,Ras Al Khaimah Intl,Ras Al Khaimah,United Arab Emirates,Asia/Dubai,25.613483,55.938817,,
RKS,Rock Springs Sweetwater County Airport,Rock Springs,United States,America/Denver,41.5942,-109.065,,
RKV,Reykjavik,Reykjavik,Iceland,Atlantic/Reykjavik,64.13,-21.940556,,
AJF,Al-Jawf Domestic Airport,Al-Jawf,Saudi Arabia,Asia/Riyadh,29.785133,40.100006,,
AJI,Agri Airport,Agri,Turkey,Europe/Istanbul,39.6546,43.0271,,
AJL,Aizawl,Aizwal,India,Asia/Kolkata,23.746603,92.802767,,
AJN,Ouani,Anjouan,Comoros,Indian/Comoro,-12.131667,44.430279,,
AJR,Arvidsjaur,Arvidsjaur,Sweden,Europe/Stockholm,65.590278,19.281944,,
AJU,Santa Maria,Aracaju,Brazil,America/Maceio,-10.984,-37.070333,,
RLG,Laage,Laage,Germany,Europe/Berlin,53.918167,12.278333,,
AKA,Ankang Airport,Ankang,China,Asia/Shanghai,32.7081,108.931,,
AKB,Atka Airport,Atka,United States,America/Adak,52.220278,-174.206389,,
AKF,Kufra,Kufra,Libya,Africa/Tripoli,24.178728,23.313958,,
AKI,Akiak Airport,Akiak,United States,America/Nome,60.902778,-161.230556,,
AKJ,Asahikawa,Asahikawa,Japan,Asia/Tokyo,43.670833,142.4475,,
AKK,Akhiok Airport,Akhiok,United States,America/Anchorage,56.938611,-154.1825,,
AKL,Auckland Intl,Auckland,New Zealand,Pacific/Auckland,-37.008056,174.791667,,
AKN,King Salmon,King Salmon,United States,America/Anchorage,58.676778,-156.649278,,
AKP,Anaktuvuk Pass Airport,Anaktuvuk Pass,United States,America/Nome,68.1336,-151.743,,
RMF,Marsa Alam Intl,Marsa Alam,Egypt,Africa/Cairo,25.557111,34.583711,,
AKU,Aksu Airport,Aksu,China,Asia/Kashgar,41.2625,80.2917,,
AKV,Akulivik Airport,Akulivik,Canada,America/Iqaluit,60.8186,-78.1486,,
AKX,Aktyubinsk,Aktyubinsk,Kazakhstan,Asia/Aqtobe,50.245833,57.206667,,
AKY,Sittwe,Sittwe,Burma,Asia/Rangoon,20.132708,92.872628,,
RMI,Rimini,Rimini,Italy,Europe/Rome,44.020292,12.611747,,
RMP,Rampart Airport,Rampart,United States,America/Anchorage,65.507778,-150.140833,,
ALA,Almaty,Alma-ata,Kazakhstan,Asia/Almaty,43.352072,77.040508,,
ALB,Albany Intl,Albany,United States,America/New_York,42.748267,-73.801692,,
ALC,Alicante,Alicante,Spain,Europe/Madrid,38.282169,-0.558156,,
ALF,Alta,Alta,Norway,Europe/Oslo,69.976111,23.371667,,
ALG,Houari Boumediene,Algier,Algeria,Africa/Algiers,36.691014,3.215408,,
ALH,Albany Airport,Albany,Australia,Australia/Perth,-34.9433,117.809,,
ALO,Waterloo Regional Airport,Waterloo,United States,America/Chicago,42.5571,-92.4003,,
ALP,Aleppo Intl,Aleppo,Syria,Asia/Damascus,36.180675,37.224358,,
RNB,Ronneby,Ronneby,Sweden,Europe/Stockholm,56.266667,15.265,,
ALS,San Luis Valley Regional Airport,Alamosa,United States,America/Denver,37.435,-105.866667,,
ALY,Alexandria Intl,Alexandria,Egypt,Africa/Cairo,31.183903,29.948889,,
ALZ,Alitak Seaplane Base,Lazy Bay,United States,America/Anchorage,56.899444,-154.247778,,
RNO,Reno Tahoe Intl,Reno,United States,America/Los_Angeles,39.499108,-119.768108,,
RNN,Bornholm Ronne,Ronne,Denmark,Europe/Copenhagen,55.063267,14.759558,,
AMA,Rick Husband Amarillo Intl,Amarillo,United States,America/North_Dakota/Center,35.219369,-101.705931,,
RNP,Rongelap Island Airport,Rongelap Island,Marshall Islands,Pacific/Kwajalein,11.1572,166.887,,
RNS,St Jacques,Rennes,France,Europe/Paris,48.069508,-1.734794,,
AMD,Ahmedabad,Ahmedabad,India,Asia/Kolkata,23.077242,72.63465,,
AMH,Arba Minch,Arba Minch,Ethiopia,Africa/Addis_Ababa,6.039389,37.590453,,
AMI,Selaparang,Mataram,Indonesia,Asia/Makassar,-8.560708,116.094656,,
AMM,Queen Alia Intl,Amman,Jordan,Asia/Amman,31.722556,35.993214,,
ROB,Monrovia Roberts Intl,Monrovia,Liberia,Africa/Monrovia,6.233789,-10.362311,,
AMQ,Pattimura,Ambon,Indonesia,Asia/Jayapura,-3.710264,128.089136,,
ROA,Roanoke Regional,Roanoke VA,United States,America/Kentucky/Monticello,37.325472,-79.975417,,
AMS,Schiphol,Amsterdam,Netherlands,Europe/Amsterdam,52.308613,4.763889,,
ROC,Greater Rochester Intl,Rochester,United States,America/New_York,43.118866,-77.672389,,
AMV,Amderma Airport,Amderma,Russia,Europe/Moscow,69.7633,61.5564,,
AMY,Ambatomainty Airport,Ambatomainty,Madagascar,Indian/Antananarivo,-17.1667,47.1833,,
ROI,Roi Et,Roi Et,Thailand,Asia/Bangkok,16.116761,103.773797,,
ROK,Rockhampton,Rockhampton,Australia,Australia/Lindeman,-23.381944,150.475278,,
ROP,Rota Intl,Rota,Northern Mariana Islands,Pacific/Pago_Pago,14.174308,145.242536,,
ROR,Babelthuap,Babelthuap,Palau,Pacific/Pago_Pago,7.367303,134.544278,,
ANC,Ted Stevens Anchorage Intl,Anchorage,United States,America/Anchorage,61.174361,-149.996361,,
ROT,Rotorua,Rotorua,New Zealand,Pacific/Auckland,-38.109167,176.317222,,
ROS,Rosario,Rosario,Argentina,America/Argentina/Buenos_Aires,-32.903611,-60.785,,
ANE,Angers-Loire Airport,Angers/Marcé,France,Europe/Paris,47.5603,-0.312222,,
ROV,Rostov Na Donu,Rostov,Russia,Europe/Moscow,47.258208,39.818089,,
ANF,Cerro Moreno Intl,Antofagasta,Chile,America/Santiago,-23.444478,-70.4451,,
ANI,Aniak Airport,Aniak,United States,America/Nome,61.5816,-159.543,,
ANK,Etimesgut,Ankara,Turkey,Europe/Istanbul,39.949831,32.688622,,
ANM,Antsirabato,Antalaha,Madagascar,Indian/Antananarivo,-14.999411,50.320233,,
ANR,Deurne,Antwerp,Belgium,Europe/Brussels,51.189444,4.460278,,
ANU,V C Bird Intl,Antigua,Antigua and Barbuda,America/Antigua,17.136749,-61.792667,,
ANV,Anvik Airport,Anvik,United States,America/Nome,62.6467,-160.191,,
ANX,Andenes,Andoya,Norway,Europe/Oslo,69.2925,16.144167,,
RPR,Raipur,Raipur,India,Asia/Kolkata,21.180406,81.738753,,
AOE,Anadolu Airport,Eskissehir,Turkey,Europe/Istanbul,39.809858,30.519378,,
AOI,Falconara,Ancona,Italy,Europe/Rome,43.616389,13.362222,,
AOJ,Aomori,Aomori,Japan,Asia/Tokyo,40.734722,140.690833,,
AOK,Karpathos,Karpathos,Greece,Europe/Athens,35.421408,27.146008,,
AOR,Sultan Abdul Halim,Alor Setar,Malaysia,Asia/Kuala_Lumpur,6.189667,100.398183,,
AOS,Amook Bay Seaplane Base,Amook Bay,United States,America/Anchorage,57.471389,-153.815278,,
JAC,Jackson Hole Airport,Jacksn Hole,United States,America/Boise,43.607333333,-110.73775,,
APA,Centennial,Denver,United States,America/Denver,39.570129,-104.849294,,
JAI,Jaipur,Jaipur,India,Asia/Kolkata,26.824192,75.812161,,
JAL,Lencero Airport,Jalapa,Mexico,America/Mexico_City,19.475083,-96.797506,,
JAN,Jackson Evers Intl,Jackson,United States,America/Chicago,32.311167,-90.075889,,
APF,Naples Muni,Naples,United States,America/Kentucky/Monticello,26.152619,-81.775294,,
APK,Apataki Airport,Apataki,French Polynesia,Pacific/Tahiti,-15.5736,-146.415,,
APL,Nampula,Nampula,Mozambique,Africa/Maputo,-15.105611,39.2818,,
JAV,Ilulissat,Ilulissat,Greenland,America/Godthab,69.23444,-51.05111,,
APO,Apartadó Airport,Apartadó,Colombia,America/Bogota,7.033,-77.2,,
JAX,Jacksonville Intl,Jacksonville,United States,America/Kentucky/Monticello,30.494056,-81.687861,,
RRG,Plaine Corail,Rodriguez Island,Mauritius,Indian/Mauritius,-19.757658,63.360983,,
APW,Faleolo Intl,Faleolo,Samoa,Pacific/Apia,-13.829969,-172.008336,,
RRS,Roros,Roros,Norway,Europe/Oslo,62.578411,11.342347,,
AQG,Anqing Airport,Anqing,China,Asia/Shanghai,30.5822,117.0502,,
AQI,Qaisumah,Hafr Al-batin,Saudi Arabia,Asia/Riyadh,28.335192,46.125069,,
AQJ,Aqaba King Hussein Intl,Aqaba,Jordan,Asia/Amman,29.611619,35.018067,,
AQP,Rodriguez Ballon,Arequipa,Peru,America/Lima,-16.341072,-71.583083,,
RSA,Santa Rosa,Santa Rosa,Argentina,America/Argentina/Buenos_Aires,-36.588322,-64.275694,,
RSD,Rock Sound,Rock Sound,Bahamas,America/Nassau,24.8917,-76.177739,,
RSH,Russian Mission Airport,Russian Mission,United States,America/Nome,61.775,-161.319444,,
RSJ,Rosario Seaplane Base,Rosario,United States,America/Los_Angeles,48.645556,-122.868056,,
JCH,Qasigiannguit,Qasigiannguit,Greenland,America/Godthab,68.833336,-51,,
ARC,Arctic Village Airport,Arctic Village,United States,America/Anchorage,68.1147,-145.579,,
RST,Rochester,Rochester,United States,America/Menominee,43.908283,-92.500014,,
JCK,Julia Creek Airport,Julia Creek,Australia,Australia/Lindeman,-20.6683,141.723,,
RSU,Yeosu,Yeosu,South Korea,Asia/Seoul,34.842328,127.61685,,
ARH,Talagi,Arkhangelsk,Russia,Europe/Moscow,64.360281,40.430167,,
RSW,Southwest Florida Intl,Fort Myers,United States,America/Kentucky/Monticello,26.536167,-81.755167,,
ARI,Chacalluta,Arica,Chile,America/Santiago,-18.348531,-70.338742,,
ARK,Arusha,Arusha,Tanzania,Africa/Dar_es_Salaam,-3.367794,36.633333,,
ARN,Arlanda,Stockholm,Sweden,Europe/Stockholm,59.651944,17.918611,,
JCU,Ceuta Heliport,Ceuta,Spain,Africa/Ceuta,35.8969,-5.29908,,
RTA,Rotuma Airport,Rotuma,Fiji,Pacific/Fiji,-12.4825,177.071,,
RTB,Juan Manuel Galvez Intl,Roatan,Honduras,America/Tegucigalpa,16.316814,-86.522961,,
ART,Watertown Intl,Watertown,United States,America/New_York,43.991922,-76.021739,,
ARU,Aracatuba,Aracatuba,Brazil,America/Campo_Grande,-21.141342,-50.424722,,
ARV,Lakeland,Minocqua - Woodruff,United States,America/Menominee,45.927778,-89.730833,,
ARW,Arad,Arad,Romania,Europe/Bucharest,46.17655,21.262022,,
RTM,Rotterdam,Rotterdam,Netherlands,Europe/Amsterdam,51.956944,4.437222,,
JDF,Francisco De Assis,Juiz De Fora,Brazil,America/Bahia,-21.7915,-43.386778,,
ASA,Assab Intl,Assab,Eritrea,UTC,13.071783,42.645006,,
JDH,Jodhpur,Jodhpur,India,Asia/Kolkata,26.251092,73.048869,,
ASB,Ashgabat,Ashkhabad,Turkmenistan,Asia/Ashgabat,37.986814,58.360967,,
ASF,Astrakhan,Astrakhan,Russia,Europe/Samara,46.283333,48.006278,,
JDO,Orlando Bezerra de Menezes Airport,Juazeiro Do Norte,Brazil,America/Bahia,-7.218958,-39.2701,,
RTW,Central,Saratov,Russia,Europe/Samara,51.334366,46.022952,,
ASI,Wideawake Field,Georgetown Acension Island Santa Helena,United Kingdom,Atlantic/St_Helena,-7.969597,-14.393664,,
ASM,Asmara Intl,Asmara,Eritrea,Africa/Asmara,15.291853,38.910667,,
ASO,Asosa,Asosa,Ethiopia,Africa/Addis_Ababa,10.01855,34.586253,,
ASP,Alice Springs,Alice Springs,Australia,Australia/Darwin,-23.806667,133.902222,,
RUA,Arua Airport,Arua,Uganda,Africa/Kampala,3.05,30.917,,
ASR,Erkilet,Kayseri,Turkey,Europe/Istanbul,38.770386,35.495428,,
JDZ,Jingdezhen Airport,Jingdezhen,China,Asia/Shanghai,29.3386,117.176,,
ASU,Silvio Pettirossi Intl,Asuncion,Paraguay,America/Asuncion,-25.23985,-57.519133,,
ASV,Amboseli Airport,Amboseli National Park,Kenya,Africa/Nairobi,-2.64505,37.2531,,
RUH,King Khaled Intl,Riyadh,Saudi Arabia,Asia/Riyadh,24.95764,46.698776,,
ASW,Aswan Intl,Aswan,Egypt,Africa/Cairo,23.964356,32.819975,,
JED,King Abdulaziz Intl,Jeddah,Saudi Arabia,Asia/Riyadh,21.679564,39.156536,,
RUK,Rukumkot,Rukumkot,Nepal,Asia/Kathmandu,28.627,82.195,,
JEF,Jefferson City Memorial Airport,Jefferson City,United States,UTC,38.5912,-92.1561,,
RUN,St Denis Gillot,St.-denis,Reunion,Indian/Reunion,-20.8871,55.510308,,
RUM,Rumjatar,Rumjatar,Nepal,Asia/Kathmandu,27.303509,86.55043,,
JEG,Aasiaat,Aasiaat,Greenland,America/Godthab,68.7,-52.75,,
JEJ,Jeh Airport,Ailinglapalap Atoll,Marshall Islands,Pacific/Kwajalein,7.56535,168.962,,
RUR,Rurutu,Rurutu,French Polynesia,Pacific/Tahiti,-22.434069,-151.360614,,
ATB,Atbara Airport,Atbara,Sudan,Africa/Khartoum,17.7,33.967,,
ATC,Arthurs Town Airport,Arthur's Town,Bahamas,America/Nassau,24.629417,-75.673775,,
RUT,Rutland State Airport,Rutland,United States,America/New_York,43.5294,-72.9496,,
ATH,Eleftherios Venizelos Intl,Athens,Greece,Europe/Athens,37.936358,23.944467,,
JER,Jersey,Jersey,Jersey,Europe/London,49.207947,-2.195508,,
ATK,Atqasuk Edward Burnell Sr Memorial Airport,Atqasuk,United States,America/Nome,70.4673,-157.436,,
ATL,Hartsfield Jackson Atlanta Intl,Atlanta,United States,America/Kentucky/Monticello,33.636719,-84.428067,,
RVA,Farafangana,Farafangana,Madagascar,Indian/Antananarivo,-22.805286,47.820614,,
ATQ,Amritsar,Amritsar,India,Asia/Kolkata,31.709594,74.797264,,
ATR,Atar,Atar,Mauritania,Africa/Nouakchott,20.506828,-13.043194,,
RVE,Los Colonizadores Airport,Saravena,Colombia,America/Bogota,6.916667,-71.9,,
ATT,Camp Mabry Austin City,Austin TX,United States,America/Nome,30.31666,-97.7666,,
ATW,Appleton,Appleton,United States,America/Menominee,44.257526,-88.507576,,
ATY,Watertown Regional Airport,Watertown,United States,America/North_Dakota/Center,44.914,-97.1547,,
RVK,Ryum Airport,Rørvik,Norway,Europe/Oslo,64.8383,11.1461,,
ATZ,Asyut International Airport,Asyut,Egypt,Africa/Cairo,27.046508,31.011983,,
RVN,Rovaniemi,Rovaniemi,Finland,Europe/Helsinki,66.564822,25.830411,,
AUA,Reina Beatrix Intl,Oranjestad,Aruba,America/Aruba,12.501389,-70.015221,,
JFK,John F Kennedy Intl,New York,United States,America/New_York,40.639751,-73.778925,,
AUC,Santiago Perez,Arauca,Colombia,America/Bogota,7.068881,-70.736925,,
AUG,Augusta State,Augusta,United States,America/New_York,44.320647,-69.797317,,
RVV,Raivavae Airport,Raivavae,French Polynesia,Pacific/Tahiti,-23.87,-147.67,,
AUH,Abu Dhabi Intl,Abu Dhabi,United Arab Emirates,Asia/Dubai,24.432972,54.651138,,
AUK,Alakanuk Airport,Alakanuk,United States,America/Nome,62.68,-164.66,,
JFR,Paamiut Heliport,Paamiut,Greenland,America/Godthab,61.9922,-49.6625,,
AUQ,Hiva Oa-Atuona Airport,Hiva-oa,French Polynesia,Pacific/Marquesas,-9.768794,-139.011256,,
AUR,Aurillac,Aurillac,France,Europe/Paris,44.891388,2.421944,,
AUS,Austin Bergstrom Intl,Austin,United States,America/Chicago,30.194528,-97.669889,,
AUY,Anelghowhat Airport,Anelghowhat,Vanuatu,Pacific/Efate,-20.2492,169.771,,
JGA,Jamnagar,Jamnagar,India,Asia/Kolkata,22.465522,70.012556,,
JGC,Grand Canyon Heliport,Grand Canyon,United States,America/Phoenix,35.96666666,-112.13333333,,
JGN,Jiayuguan Airport,Jiayuguan,China,Asia/Chongqing,39.8569,98.3414,,
JGO,Qeqertarsuaq Heliport,Qeqertarsuaq Airport,Greenland,America/Godthab,69.2511,-53.5381,,
AVL,Asheville Regional Airport,Asheville,United States,America/Kentucky/Monticello,35.436194,-82.541806,,
AVN,Caumont,Avignon,France,Europe/Paris,43.9073,4.901831,,
AVP,Wilkes Barre Scranton Intl,Scranton,United States,America/New_York,41.338478,-75.723403,,
AVV,Avalon,Avalon,Australia,Australia/Melbourne,-38.039444,144.469444,,
JHB,Sultan Ismail,Johor Bahru,Malaysia,Asia/Kuala_Lumpur,1.641308,103.669619,,
JHG,Jinghong,Jinghong,China,Asia/Chongqing,21.973914,100.759611,,
AWB,Awaba Airport,Awaba,Papua New Guinea,Pacific/Port_Moresby,-8.014,142.75,,
RXS,Roxas Airport,Roxas City,Philippines,Asia/Manila,11.597669,122.751669,,
AWD,Aniwa Airport,Aniwa,Vanuatu,Pacific/Efate,-19.24,169.605,,
JHM,Kapalua,Lahania-kapalua,United States,Pacific/Honolulu,20.962936,-156.673031,,
JHS,Sisimiut Airport,Sisimiut,Greenland,America/Godthab,66.9513,-53.7293,,
JIB,Ambouli International Airport,Djibouti,Djibouti,Africa/Djibouti,11.5472,43.1594,,
AWZ,Ahwaz,Ahwaz,Iran,Asia/Tehran,31.337431,48.76195,,
RYK,Sheikh Zayed,Rahim Yar Khan,Pakistan,Asia/Karachi,28.3839,70.279572,,
AXA,Wallblake,The Valley,Anguilla,America/Anguilla,18.204834,-63.055084,,
JIJ,Jijiga Airport,Jijiga,Ethiopia,Africa/Addis_Ababa,9.359722,42.7875,,
AXD,Dimokritos,Alexandroupolis,Greece,Europe/Athens,40.855869,25.956264,,
JIM,Jimma,Jimma,Ethiopia,Africa/Addis_Ababa,7.666094,36.816639,,
AXM,El Eden,Armenia,Colombia,America/Bogota,4.452775,-75.766447,,
JIU,Jiujiang Lushan Airport,Jiujiang,China,Asia/Shanghai,29.733,115.983,,
AXP,Spring Point,Spring Point,Bahamas,America/Nassau,22.441828,-73.970858,,
AXR,Arutua,Arutua,French Polynesia,Pacific/Tahiti,-15.248289,-146.616708,,
RZE,Jasionka,Rzeszow,Poland,Europe/Warsaw,50.109958,22.019,,
AXT,Akita,Akita,Japan,Asia/Tokyo,39.615556,140.218611,,
AXU,Axum,Axum,Ethiopia,Africa/Addis_Ababa,14.14675,38.772833,,
RZS,,,,Asia/Karachi,0,0,,
RZR,Ramsar,Ramsar,Iran,Asia/Tehran,36.909908,50.679589,,
JJN,Quanzhou Airport,Quanzhou,China,Asia/Shanghai,24.7964,118.59,,
JJU,Qaqortoq Heliport,Qaqortoq,Greenland,America/Godthab,60.7158,-46.0294,,
AYQ,Ayers Rock,Uluru,Australia,Australia/Darwin,-25.186111,130.975556,,
AYT,Antalya,Antalya,Turkey,Europe/Istanbul,36.898731,30.800461,,
JKH,Chios,Chios,Greece,Europe/Athens,38.343175,26.140572,,
JKG,Jonkoping,Joenkoeping,Sweden,Europe/Stockholm,57.757594,14.068731,,
AZD,Yazd Shahid Sadooghi,Yazd,Iran,Asia/Tehran,31.904908,54.276503,,
AZN,Andizhan Airport,Andizhan,Uzbekistan,Asia/Tashkent,40.7277,72.294,,
AZO,Kalamazoo,Kalamazoo,United States,America/Indiana/Knox,42.234875,-85.552058,,
AZR,Touat Cheikh Sidi Mohamed Belkebir,Adrar,Algeria,Africa/Algiers,27.837589,-0.186414,,
JLN,Joplin Rgnl,Joplin,United States,America/Chicago,37.151814,-94.498269,,
JLR,Jabalpur,Jabalpur,India,Asia/Kolkata,23.177817,80.052047,,
JMK,Mikonos,Mykonos,Greece,Europe/Athens,37.435128,25.348103,,
JMU,Jiamusi Airport,Jiamusi,China,Asia/Harbin,46.843394,130.465389,,
JNB,Johannesburg Intl,Johannesburg,South Africa,Africa/Johannesburg,-26.139166,28.246,,
JNN,Nanortalik Heliport,Nanortalik,Greenland,America/Godthab,60.14,-45.2317,,
JNS,Narsaq Heliport,Narsaq,Greenland,America/Godthab,60.9167,-46.0586,,
JNU,Juneau Intl,Juneau,United States,America/Juneau,58.354972,-134.576278,,
JNZ,Jinzhou Airport,Jinzhou,China,Asia/Harbin,41.1014,121.062,,
JOE,Joensuu,Joensuu,Finland,Europe/Helsinki,62.662906,29.60755,,
JOG,Adi Sutjipto,Yogyakarta,Indonesia,Asia/Jakarta,-7.788181,110.431758,,
JOI,Lauro Carneiro De Loyola,Joinville,Brazil,America/Campo_Grande,-26.224453,-48.797364,,
JOL,Jolo Airport,Jolo,Philippines,Asia/Manila,6.05367,121.011,,
SAB,Juancho E. Yrausquin,Saba,Netherlands Antilles,America/Curacao,17.645278,-63.220556,,
JPA,Presidente Castro Pinto,Joao Pessoa,Brazil,America/Recife,-7.148381,-34.950681,,
SAH,Sanaa Intl,Sanaa,Yemen,Asia/Aden,15.476258,44.219739,,
SAL,El Salvador Intl,San Salvador,El Salvador,America/El_Salvador,13.440947,-89.055728,,
SAN,San Diego Intl,San Diego,United States,America/Los_Angeles,32.733556,-117.189667,,
SAP,La Mesa Intl,San Pedro Sula,Honduras,America/Tegucigalpa,15.452639,-87.923556,,
SAT,San Antonio Intl,San Antonio,United States,America/Chicago,29.533694,-98.469778,,
SAW,Sabiha Gokcen,Istanbul,Turkey,Europe/Istanbul,40.898553,29.309219,,
SAV,Savannah Hilton Head Intl,Savannah,United States,America/Kentucky/Monticello,32.127583,-81.202139,,
SBA,Santa Barbara Muni,Santa Barbara,United States,America/Los_Angeles,34.426211,-119.840372,,
SBH,Saint Barthelemy,Gustavia,France,America/Guadeloupe,17.9023,-62.8324,,
JQA,Qaarsut Airport,Uummannaq,Greenland,America/Godthab,70.7342,-52.6962,,
SBL,,,,America/La_Paz,0,0,,
SBN,South Bend Rgnl,South Bend,United States,America/Indiana/Knox,41.708661,-86.31725,,
